CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo,clasificacion,estatus_publicacion,prioridad_comercial,score_publicabilidad,motivo_clasificacion,accion_siguiente,municipio,direccion_completa,tiene_telefono,tiene_correo,tiene_web,tiene_coordenadas,publish_rank,publication_score,public_name,category_public,estado_slug,municipio_slug,business_slug,url_path,canonical_url,published_status,published_at,scheduled_date,publication_batch,noindex,sitemap_include,sitemap_priority,sitemap_changefreq,lastmod,schema_type,h1,seo_title,seo_description,public_description,source,pre_publish_check,website_normalized,website_status,website_status_detail,website_http_status,website_final_url,show_website_button
22014468211004941000000000U4,3550968,AUTOBATTERYCENTERQRO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA,ESTATAL,170,,QUINTA ALICIA,76179,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4461041607,AUTOBATTERYCENTERQRO@GMAIL.COM,WWW.AUTOBATTERYCENTERQRO.COM.MX,Fijo,-100.41540382,20.58699395,,,,1142,002,468211,,46,468,4682,46821,,FRACCIONAMIENTO,2014-12,220140001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Querétaro,"CARRETERA, ESTATAL, 170, QUINTA ALICIA, 76179, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,sí,sí,26,82,Autobatterycenterqro,Refacciones diesel y camión,queretaro,queretaro,autobatterycenterqro-queretaro-550968,/queretaro/queretaro/autobatterycenterqro-queretaro-550968/,https://www.rankearefaccionarias.info/queretaro/queretaro/autobatterycenterqro-queretaro-550968/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autobatterycenterqro en Querétaro, Querétaro","Autobatterycenterqro | Refaccionaria en Querétaro, Querétaro","Ficha de Autobatterycenterqro, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autobatterycenterqro es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.autobatterycenterqro.com.mx/,broken,ENOTFOUND,,,false
22014468211002942001000000U4,3549085,AUTO CRISTALES DE QUERETARO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,LUIS PASTEUR,410,,VALLE ALAMEDA,76040,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4421906885,AUTOCRISTALES_QUERETARO@HOTMAIL.COM,WWW.VITROCAR.COM.MX,Fijo,-100.38408338,20.58217160,,,,0515,034,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Querétaro,"AVENIDA, LUIS PASTEUR, 410, VALLE ALAMEDA, 76040, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,sí,sí,27,82,Auto Cristales De Queretaro,Refacciones diesel y camión,queretaro,queretaro,auto-cristales-de-queretaro-queretaro-549085,/queretaro/queretaro/auto-cristales-de-queretaro-queretaro-549085/,https://www.rankearefaccionarias.info/queretaro/queretaro/auto-cristales-de-queretaro-queretaro-549085/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Auto Cristales De Queretaro en Querétaro, Querétaro","Auto Cristales De Queretaro | Refaccionaria en Querétaro, Querétaro","Ficha de Auto Cristales De Queretaro, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Auto Cristales De Queretaro es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.vitrocar.com.mx/,working,ok,200,https://www.vitrocar.com.mx/,true
22014468211007151000000000U7,8161806,AUTO BATTERY CENTER REFORMA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,BOULEVARD,BOULEVARD DE LAS AMERICAS,101,,REFORMA AGRARIA,76086,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422708147,ABQROMX@GMAIL.COM,WWW.AUTOBATTERYCENTERRQRO.COM,Fijo,-100.40074936,20.56481543,,,,0924,007,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Querétaro,"BOULEVARD, BOULEVARD DE LAS AMERICAS, 101, REFORMA AGRARIA, 76086, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,sí,sí,28,82,Auto Battery Center Reforma,Refacciones diesel y camión,queretaro,queretaro,auto-battery-center-reforma-queretaro-161806,/queretaro/queretaro/auto-battery-center-reforma-queretaro-161806/,https://www.rankearefaccionarias.info/queretaro/queretaro/auto-battery-center-reforma-queretaro-161806/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Auto Battery Center Reforma en Querétaro, Querétaro","Auto Battery Center Reforma | Refaccionaria en Querétaro, Querétaro","Ficha de Auto Battery Center Reforma, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Auto Battery Center Reforma es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.autobatterycenterrqro.com/,broken,ENOTFOUND,,,false
22014435210000143012010288M3,6380920,ALESSO,ALESSO,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,CALLE,INDIO TRISTE,101,,CARRETAS,76050,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423864961,ALEJANDRA.CORONA@ALESSO.COM.MX,WWW.ALESS.COM.MX,Fijo,-100.37528079,20.59413730,,,,0464,008,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,Querétaro,"CALLE, INDIO TRISTE, 101, CARRETAS, 76050, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,sí,sí,29,82,Alesso,Refacciones diesel y camión,queretaro,queretaro,alesso-queretaro-380920,/queretaro/queretaro/alesso-queretaro-380920/,https://www.rankearefaccionarias.info/queretaro/queretaro/alesso-queretaro-380920/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Alesso en Querétaro, Querétaro","Alesso | Refaccionaria en Querétaro, Querétaro","Ficha de Alesso, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Alesso es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.aless.com.mx/,broken,timeout,,,false
22016468211001631001000000U9,8710092,SAMEX SUSPENSIONES Y AMORTIGUADORES DE MEXICO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,AVENIDA,LOMAS DEL PEDREGOSO,165,,LOMAS DE SAN JUAN,76806,"SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO                               ",4271087314,FACTURAS_SAMEX@HOTMAIL.COM,WWW.SAMEXCORP.COM.MX,Fijo,-99.96241989,20.37837769,,,,1151,025,468211,,46,468,4682,46821,,FRACCIONAMIENTO,2019-11,220160001,A,listo para publicar,alta,17,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,publicar ficha y preparar contacto comercial,San Juan Del Río,"AVENIDA, LOMAS DEL PEDREGOSO, 165, LOMAS DE SAN JUAN, 76806, SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO",sí,sí,sí,sí,30,78,Samex Suspensiones Y Amortiguadores De Mexico,Suspensión y amortiguadores,queretaro,san-juan-del-rio,samex-suspensiones-y-amortiguadores-de-mexico-san-juan-del-rio-710092,/queretaro/san-juan-del-rio/samex-suspensiones-y-amortiguadores-de-mexico-san-juan-del-rio-710092/,https://www.rankearefaccionarias.info/queretaro/san-juan-del-rio/samex-suspensiones-y-amortiguadores-de-mexico-san-juan-del-rio-710092/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Samex Suspensiones Y Amortiguadores De Mexico en San Juan Del Río, Querétaro","Samex Suspensiones Y Amortiguadores De Mexico | Refaccionaria en San Juan Del Río, Querétaro","Ficha de Samex Suspensiones Y Amortiguadores De Mexico, negocio registrado en DENUE dentro del giro de refacciones y autopartes en San Juan Del Río, Querétaro.","Samex Suspensiones Y Amortiguadores De Mexico es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en San Juan Del Río, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.samexcorp.com.mx/,broken,ENOTFOUND,,,false
22006468211000341002000000U7,6733874,COMERCIALIZACION DE REFACCIONES AUTOMOTRICES TODO EN SUSPENSION,SUSPENSIONES DEL BAJIO,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,BENITO JUAREZ,29,,SANTA BÁRBARA,76905,"EL PUEBLITO                                                                                                   , Corregidora, QUERÉTARO                               ",4421579873,STABARBARA@SUSPENSIONES.CC,WWW.SUSPENSIONES.MX,Fijo,-100.44057593,20.52631875,,,,0195,020,468211,,46,468,4682,46821,,COLONIA,2016-10,220060001,A,listo para publicar,alta,17,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,publicar ficha y preparar contacto comercial,Corregidora,"CALLE, BENITO JUAREZ, 29, SANTA BÁRBARA, 76905, EL PUEBLITO                                                                                                   , Corregidora, QUERÉTARO",sí,sí,sí,sí,31,78,Comercializacion De Refacciones Automotrices Todo En Suspension,Suspensión y amortiguadores,queretaro,corregidora,comercializacion-de-refacciones-automotrices-todo-en-suspension-corregidora-733874,/queretaro/corregidora/comercializacion-de-refacciones-automotrices-todo-en-suspension-corregidora-733874/,https://www.rankearefaccionarias.info/queretaro/corregidora/comercializacion-de-refacciones-automotrices-todo-en-suspension-corregidora-733874/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Comercializacion De Refacciones Automotrices Todo En Suspension en Corregidora, Querétaro","Comercializacion De Refacciones Automotrices Todo En Suspension | Refaccionaria en Corregidora, Querétaro","Ficha de Comercializacion De Refacciones Automotrices Todo En Suspension, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Corregidora, Querétaro.","Comercializacion De Refacciones Automotrices Todo En Suspension es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Corregidora, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.suspensiones.mx/,broken,ENOTFOUND,,,false
22016468211000851000000000U4,3579164,AUTOPARTES EL MAY,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,46,,CENTRO,76800,"SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO                               ",4681235139,EL_MAY@PRODIGY.NET.MX,WWW.ELMAYAUTOPARTES.COM,Fijo,-99.98798045,20.38713620,,,,0543,023,468211,,46,468,4682,46821,,COLONIA,2014-12,220160001,A,listo para publicar,alta,17,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,publicar ficha y preparar contacto comercial,San Juan Del Río,"CALLE, GENERAL FRANCISCO VILLA, 46, CENTRO, 76800, SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO",sí,sí,sí,sí,32,78,Autopartes El May,Refacciones diesel y camión,queretaro,san-juan-del-rio,autopartes-el-may-san-juan-del-rio-579164,/queretaro/san-juan-del-rio/autopartes-el-may-san-juan-del-rio-579164/,https://www.rankearefaccionarias.info/queretaro/san-juan-del-rio/autopartes-el-may-san-juan-del-rio-579164/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes El May en San Juan Del Río, Querétaro","Autopartes El May | Refaccionaria en San Juan Del Río, Querétaro","Ficha de Autopartes El May, negocio registrado en DENUE dentro del giro de refacciones y autopartes en San Juan Del Río, Querétaro.","Autopartes El May es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en San Juan Del Río, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.elmayautopartes.com/,working,ok,200,https://elmayautopartes.com.mx/,true
22016468211000783000000000U9,3604279,REFACCIONARIAS ROJAS,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,RIO MOCTEZUMA,44,,SAN CAYETANO,76806,"SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO                               ",4272742124,FROJAS1@PRODIGY.NET.MX,WWW.ROJASREFACCIONARIA.COM,Fijo,-99.98185736,20.38807278,,,,0223,016,468211,,46,468,4682,46821,,COLONIA,2010-07,220160001,A,listo para publicar,alta,16,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,publicar ficha y preparar contacto comercial,San Juan Del Río,"AVENIDA, RIO MOCTEZUMA, 44, SAN CAYETANO, 76806, SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO",sí,sí,sí,sí,33,77,Refaccionarias Rojas,Refacciones diesel y camión,queretaro,san-juan-del-rio,refaccionarias-rojas-san-juan-del-rio-604279,/queretaro/san-juan-del-rio/refaccionarias-rojas-san-juan-del-rio-604279/,https://www.rankearefaccionarias.info/queretaro/san-juan-del-rio/refaccionarias-rojas-san-juan-del-rio-604279/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionarias Rojas en San Juan Del Río, Querétaro","Refaccionarias Rojas | Refaccionaria en San Juan Del Río, Querétaro","Ficha de Refaccionarias Rojas, negocio registrado en DENUE dentro del giro de refacciones y autopartes en San Juan Del Río, Querétaro.","Refaccionarias Rojas es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en San Juan Del Río, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.rojasrefaccionaria.com/,broken,ENOTFOUND,,,false
22006468211000831000000000U7,10445841,REFACCIONARIA SODIBA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,MARGARITAS,,,LA NEGRETA,76907,"LA NEGRETA                                                                                                    , Corregidora, QUERÉTARO                               ",4428289238,VENTAS@SODIBA.COM.MX,WWW.SODIBA.COM.MX,Fijo,-100.45346049,20.52937995,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA LA NEGRETA,1,080A,030,468211,1,46,468,4682,46821,,COLONIA,2024-11,220060017,A,listo para publicar,alta,16,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,publicar ficha y preparar contacto comercial,Corregidora,"CALLE, MARGARITAS, LA NEGRETA, 76907, LA NEGRETA                                                                                                    , Corregidora, QUERÉTARO",sí,sí,sí,sí,34,77,Refaccionaria Sodiba,Refacciones diesel y camión,queretaro,corregidora,refaccionaria-sodiba-corregidora-445841,/queretaro/corregidora/refaccionaria-sodiba-corregidora-445841/,https://www.rankearefaccionarias.info/queretaro/corregidora/refaccionaria-sodiba-corregidora-445841/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria Sodiba en Corregidora, Querétaro","Refaccionaria Sodiba | Refaccionaria en Corregidora, Querétaro","Ficha de Refaccionaria Sodiba, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Corregidora, Querétaro.","Refaccionaria Sodiba es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Corregidora, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.sodiba.com.mx/,working,ok,200,https://sodiba.com.mx/,true
22006468211000231000000000U0,3599317,RASCH REFACCIONARIAS,ALR DYNAMIC,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,CANDILES,58,,SAN JOSÉ DE LOS OLVERA,76901,"SAN JOSÉ DE LOS OLVERA                                                                                        , Corregidora, QUERÉTARO                               ",4424104419,RASCH_CANDILES@HOTMAIL.COM,WWW.RASHREFACCIONARIAS.COM.MX,Fijo,-100.41184295,20.55533261,,,,0119,025,468211,,46,468,4682,46821,,COLONIA,2014-12,220060044,A,listo para publicar,alta,16,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,publicar ficha y preparar contacto comercial,Corregidora,"AVENIDA, CANDILES, 58, SAN JOSÉ DE LOS OLVERA, 76901, SAN JOSÉ DE LOS OLVERA                                                                                        , Corregidora, QUERÉTARO",sí,sí,sí,sí,35,77,Rasch Refaccionarias,Refacciones diesel y camión,queretaro,corregidora,rasch-refaccionarias-corregidora-599317,/queretaro/corregidora/rasch-refaccionarias-corregidora-599317/,https://www.rankearefaccionarias.info/queretaro/corregidora/rasch-refaccionarias-corregidora-599317/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Rasch Refaccionarias en Corregidora, Querétaro","Rasch Refaccionarias | Refaccionaria en Corregidora, Querétaro","Ficha de Rasch Refaccionarias, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Corregidora, Querétaro.","Rasch Refaccionarias es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Corregidora, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.rashrefaccionarias.com.mx/,broken,ENOTFOUND,,,false
22011468211000401000000000U9,8256824,TURBOS MEXICO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,QUERETARO,,,SAN ISIDRO MIRANDA,76246,"SAN ISIDRO MIRANDA                                                                                            , El Marqués, QUERÉTARO                               ",4424760911,BAJIO@TURBOSMEXICO.COM.MX,WWW.RURBOSMEXICO.COM.MX,Fijo,-100.32184685,20.57140276,,,,0284,023,468211,,46,468,4682,46821,,LOCALIDAD,2019-11,220110380,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,El Marqués,"CALLE, QUERETARO, SAN ISIDRO MIRANDA, 76246, SAN ISIDRO MIRANDA                                                                                            , El Marqués, QUERÉTARO",sí,sí,sí,sí,36,76,Turbos Mexico,Refacciones diesel y camión,queretaro,el-marques,turbos-mexico-el-marques-256824,/queretaro/el-marques/turbos-mexico-el-marques-256824/,https://www.rankearefaccionarias.info/queretaro/el-marques/turbos-mexico-el-marques-256824/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Turbos Mexico en El Marqués, Querétaro","Turbos Mexico | Refaccionaria en El Marqués, Querétaro","Ficha de Turbos Mexico, negocio registrado en DENUE dentro del giro de refacciones y autopartes en El Marqués, Querétaro.","Turbos Mexico es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en El Marqués, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.rurbosmexico.com.mx/,broken,ENOTFOUND,,,false
22016468211001901001000000U6,8253152,DISTRIBUIDORA DE REPARACION DE NEUMATICOS PARCHES GONZALEZ,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,AVENIDA,LOS PATOS,171,,GRANJAS BANTHI 1RA SECCION,76805,"SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO                               ",4271141324,VENTAS@PARCHESGONZALEZ.COM,WWW.PARCHESGONZALEZ.COM,Fijo,-99.95720032,20.38181556,,,,0308,034,468211,,46,468,4682,46821,,COLONIA,2019-11,220160001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,San Juan Del Río,"AVENIDA, LOS PATOS, 171, GRANJAS BANTHI 1RA SECCION, 76805, SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO",sí,sí,sí,sí,37,76,Distribuidora De Reparacion De Neumaticos Parches Gonzalez,Refacciones diesel y camión,queretaro,san-juan-del-rio,distribuidora-de-reparacion-de-neumaticos-parches-gonzalez-san-juan-del-rio-253152,/queretaro/san-juan-del-rio/distribuidora-de-reparacion-de-neumaticos-parches-gonzalez-san-juan-del-rio-253152/,https://www.rankearefaccionarias.info/queretaro/san-juan-del-rio/distribuidora-de-reparacion-de-neumaticos-parches-gonzalez-san-juan-del-rio-253152/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Distribuidora De Reparacion De Neumaticos Parches Gonzalez en San Juan Del Río, Querétaro","Distribuidora De Reparacion De Neumaticos Parches Gonzalez | Refaccionaria en San Juan Del Río, Querétaro","Ficha de Distribuidora De Reparacion De Neumaticos Parches Gonzalez, negocio registrado en DENUE dentro del giro de refacciones y autopartes en San Juan Del Río, Querétaro.","Distribuidora De Reparacion De Neumaticos Parches Gonzalez es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en San Juan Del Río, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.parchesgonzalez.com/,working,ok,200,https://www.parchesgonzalez.com/,true
22011468111000043010000000U1,9334801,DIREGO,DIREGO DEL CARIBE,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CALLE,CONIN,27,,CUMBRES DE CONIN,76246,"CUMBRES DE CONÍN                                                                                              , El Marqués, QUERÉTARO                               ",2225983602,KATYA.ALVARADO@DIREGO.COM.MX,WWW.DIREGO.COM.MX,Fijo,-100.33120410,20.57768395,,,,027A,012,468211,,46,468,4682,46821,,COLONIA,2021-05,220110363,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,El Marqués,"CALLE, CONIN, 27, CUMBRES DE CONIN, 76246, CUMBRES DE CONÍN                                                                                              , El Marqués, QUERÉTARO",sí,sí,sí,sí,38,76,Dirego,Refacciones diesel y camión,queretaro,el-marques,dirego-el-marques-334801,/queretaro/el-marques/dirego-el-marques-334801/,https://www.rankearefaccionarias.info/queretaro/el-marques/dirego-el-marques-334801/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Dirego en El Marqués, Querétaro","Dirego | Refaccionaria en El Marqués, Querétaro","Ficha de Dirego, negocio registrado en DENUE dentro del giro de refacciones y autopartes en El Marqués, Querétaro.","Dirego es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en El Marqués, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.dirego.com.mx/,working,ok,200,https://www.dirego.com.mx/,true
22016468211000732001000000U6,3605763,CLUTCH Y BALATAS GUSTAVO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA,PANAMERICANA,41,,CENTRO,76800,"SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO                               ",4274881099,CLUTCHYBALATASGUSTAVO@GMAIL.COM,WWW.CLUTCHYBALATASGUSTAVO.COM,Fijo,-99.99295319,20.38451371,,,,0539,025,468211,,46,468,4682,46821,,COLONIA,2010-07,220160001,A,listo para publicar,alta,15,tiene teléfono; tiene correo; tiene sitio web; tiene coordenadas; dirección suficiente,publicar ficha y preparar contacto comercial,San Juan Del Río,"CARRETERA, PANAMERICANA, 41, CENTRO, 76800, SAN JUAN DEL RÍO                                                                                              , San Juan del Río, QUERÉTARO",sí,sí,sí,sí,39,76,Clutch Y Balatas Gustavo,Frenos y clutch,queretaro,san-juan-del-rio,clutch-y-balatas-gustavo-san-juan-del-rio-605763,/queretaro/san-juan-del-rio/clutch-y-balatas-gustavo-san-juan-del-rio-605763/,https://www.rankearefaccionarias.info/queretaro/san-juan-del-rio/clutch-y-balatas-gustavo-san-juan-del-rio-605763/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Clutch Y Balatas Gustavo en San Juan Del Río, Querétaro","Clutch Y Balatas Gustavo | Refaccionaria en San Juan Del Río, Querétaro","Ficha de Clutch Y Balatas Gustavo, negocio registrado en DENUE dentro del giro de refacciones y autopartes en San Juan Del Río, Querétaro.","Clutch Y Balatas Gustavo es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en San Juan Del Río, Querétaro.",DENUE/INEGI,ok_para_publicar,https://www.clutchybalatasgustavo.com/,working,ok,200,https://www.clutchybalatasgustavo.com/,true
